task,comment,topic,cluster,cos_dist,eclu_dist,pred_topic
clinc,what's your bday,how old are you,115,0.22837245,0.6758293,personal assistant's birthday
clinc,how old were you on your last birthday,how old are you,115,0.2459063,0.7012936,personal assistant's birthday
clinc,how many years have you been alive,how old are you,115,0.22910845,0.6769173,existential inquiry
clinc,can i ask your age,how old are you,115,0.21707171,0.6588958,identity inquiry
clinc,do you mind if i ask how old you are,how old are you,115,0.22618687,0.6725874,identity inquiry
clinc,may i ask your age,how old are you,115,0.21425414,0.65460527,identity inquiry
clinc,i need to know your age,how old are you,115,0.2135793,0.653574,identity inquiry
clinc,please tell me your age,how old are you,115,0.20871949,0.6460951,identity inquiry
clinc,can you tell me your age,how old are you,115,0.217502,0.65954834,identity inquiry
clinc,when's your birthday,how old are you,115,0.22909194,0.6768929,personal assistant's birthday
clinc,how young are you,how old are you,115,0.22320682,0.6681421,identity inquiry
clinc,what's your age right now,how old are you,115,0.23306906,0.68274313,identity inquiry
clinc,how old would you be,how old are you,115,0.20445246,0.63945687,existential inquiry
clinc,do you know how old you are,how old are you,115,0.21958828,0.6627041,existential inquiry
clinc,how old,how old are you,115,0.20147288,0.6347801,Invalid
clinc,what's your date of birth,how old are you,115,0.22322726,0.66817266,personal assistant's birthday
clinc,how old are you turning,how old are you,115,0.23152757,0.6804818,personal assistant's birthday
clinc,i need to rent an suv in charlestown for the first week in june who do you suggest,car rental,123,0.27785498,0.7454596,car rental request
clinc,find a decent rental care for next week at the philadelphia airport,car rental,123,0.22930133,0.67720205,car rental request
clinc,who can i rent a car from next month in orlando,car rental,123,0.2559837,0.7155191,car rental request
clinc,"i need to rent a car kfor one week in ocean city, nj so who has the best deal",car rental,123,0.25459182,0.713571,car rental request
clinc,"find me a car rental for the weekend in asheville, nc via priceline",car rental,123,0.26676124,0.7304264,car rental request
clinc,what is the phone number of the car rental place,car rental,123,0.23634177,0.6875201,car rental request
clinc,"book a rental car to rhode island for friday, tomorrow",car rental,123,0.23344278,0.68329036,car rental request
clinc,"alexa, book a rental car to los angeles county in 2 hours",car rental,123,0.2165451,0.6580961,car rental request
clinc,can you book a car rental today to new york city to philadelphia,car rental,123,0.23343503,0.683279,car rental request
clinc,book a car rental to miami florida today,car rental,123,0.23448682,0.68481666,car rental request
clinc,"siri, book a car rental to the poconos today right now",car rental,123,0.22267735,0.6673492,car rental request
clinc,where in syracuse can i book a car,car rental,123,0.22309905,0.6679808,car rental request
clinc,"in x, help me book a car",car rental,123,0.2084083,0.6456136,car rental request
clinc,book me a car rental in wichita,car rental,123,0.2487154,0.70528793,car rental request
clinc,how many places in dallas can i rent a car,car rental,123,0.26838124,0.73264086,car rental request
clinc,where can i rent a car in singapore,car rental,123,0.25187743,0.7097567,car rental request
clinc,"march 2nd through march 18th, i'm going to need a jeep in frankfort",car rental,123,0.26694775,0.7306817,car rental request
clinc,rent a car for 3/1 through 3/3 in boston; i'd prefer an suv,car rental,123,0.26282752,0.72502077,car rental request
clinc,can i rent a sports car in augusta for 3/4 through 3/8,car rental,123,0.24478137,0.6996877,car rental request
clinc,"in tampa, i'd like to rent a sedan from 4/1 until 4/5",car rental,123,0.24563092,0.70090085,car rental request
clinc,i'm going to need a coupe car in sedona from 5/1 until 5/4,car rental,123,0.24483752,0.699768,car rental request
clinc,schedule a rental car starting monday the 5th thru friday the 9th at rent a car in town,car rental,123,0.2547571,0.7138029,car rental request
clinc,"can you find a rental car for me that is available this monday through thursday , any make will do",car rental,123,0.25552523,0.714878,car rental request
clinc,i need to rent a car from traveler's rent a car downtown and make it from friday the 6th to monday the 9th cheapest available,car rental,123,0.25958157,0.72052985,car rental request
clinc,i want a rental car that is available tomorrow and that i can keep for four days please find me one,car rental,123,0.23709202,0.6886103,car rental request
clinc,"find me a rental car for next week , from friday the 5th thru monday the 8th, any kind",car rental,123,0.24288887,0.6969776,car rental request
clinc,i need to rent a car for may 8th to may 25th in danville and i'd like a ford,car rental,123,0.2645954,0.727455,car rental request
clinc,i need to rent a car for may 10th to may 15th in lizton and i'd like a bmw,car rental,123,0.25833452,0.71879697,car rental request
clinc,i need to rent a car for may 3rd to may 5th in indianapolis and i'd like a mercedes,car rental,123,0.25164163,0.7094247,car rental request
clinc,i need to rent a car for may 11thto may 13th in chicago and i'd like a coupe,car rental,123,0.24007559,0.69292957,car rental request
clinc,what should i do to get my car jump started,jump start,53,0.24481738,0.69973916,car troubleshooting
clinc,what do i need to do to get my car jump started,jump start,53,0.24286467,0.69694287,car troubleshooting
clinc,how can i go about jump starting my car,jump start,53,0.24912226,0.70586467,car troubleshooting
clinc,what steps should be taken to jump start a car,jump start,53,0.2560689,0.7156384,car troubleshooting
clinc,what can i do to jump start my car,jump start,53,0.24808824,0.70439804,car troubleshooting
clinc,how do i jump start my car,jump start,53,0.24399751,0.69856644,car troubleshooting
clinc,i need to know how to get my car jump started,jump start,53,0.24041796,0.69342357,car troubleshooting
clinc,my car needs a jump start; what do i need to do,jump start,53,0.25313592,0.711528,car troubleshooting
clinc,tell me how to jump start my car,jump start,53,0.23942947,0.69199646,car troubleshooting
clinc,what steps should i take if i think my car battery is dead,jump start,53,0.2742945,0.74066806,car troubleshooting
clinc,"i'm almost certain my car battery died, please tell me what to do",jump start,53,0.26975238,0.73450994,car troubleshooting
clinc,please give me a quick tutorial on jump starting my car,jump start,53,0.24960756,0.7065516,car troubleshooting
clinc,"will you guide me through the process to jump start my car, please",jump start,53,0.24885339,0.70548344,car troubleshooting
clinc,what steps do i need to follow to jump start my car,jump start,53,0.25201672,0.7099532,car troubleshooting
clinc,what do i do if my car battery died,jump start,53,0.26085114,0.7222897,car troubleshooting
clinc,what do i do if i suspect my car battery is dead,jump start,53,0.27166867,0.7371143,car troubleshooting
clinc,i need instructions to walk me through jump starting my car,jump start,53,0.2501104,0.70726293,car troubleshooting
clinc,"i believe that my car battery has died, what do i do next",jump start,53,0.27199972,0.7375632,car troubleshooting
clinc,"can you give me instructions on how to jump start my car, please",jump start,53,0.24375808,0.6982236,car troubleshooting
clinc,i wanna know how to jump start my car,jump start,53,0.24206245,0.69579077,car troubleshooting
clinc,what do i do now that my battery is dead,jump start,53,0.24526149,0.7003734,car troubleshooting
clinc,my car battery is dead what do i do,jump start,53,0.26391912,0.726525,car troubleshooting
clinc,i would like to jump start my car,jump start,53,0.24186778,0.6955113,car troubleshooting
clinc,i really need to jump start my car,jump start,53,0.24182373,0.69544774,car troubleshooting
clinc,what should i do now that my car battery is dead,jump start,53,0.25970376,0.72069937,car troubleshooting
clinc,what do i need to do now that my battery is dead,jump start,53,0.24971616,0.70670533,car troubleshooting
clinc,i have to jump start my car,jump start,53,0.23426265,0.6844892,car troubleshooting
clinc,what shall i do now that my battery is dead,jump start,53,0.24164653,0.69519293,car troubleshooting
clinc,i gotta jump start my car,jump start,53,0.2242068,0.6696369,car troubleshooting
clinc,what is the process for jump starting my car,jump start,53,0.25750244,0.71763855,car troubleshooting
clinc,what's a good italian meal,meal suggestion,10,0.15668839,0.5598006,dinner ideas
clinc,i'm looking for a meal that's from the asian cuisine,meal suggestion,10,0.23424423,0.68446255,food recommendations
clinc,i'm feeling like a greek meal and need some suggestions,meal suggestion,10,0.23759544,0.6893407,food recommendations
clinc,"indian cuisine suits me and i'd like a meal suggestion, please",meal suggestion,10,0.24965698,0.70662147,dinner ideas
clinc,"what's a good, popular american meal",meal suggestion,10,0.23893452,0.6912808,dinner ideas
clinc,i'd like a meal suggestion from thailand,meal suggestion,10,0.23863769,0.6908512,dinner ideas
clinc,tell me what meal to eat from texas,meal suggestion,10,0.26019967,0.72138727,dinner ideas
clinc,can you give me a meal suggestion from the south,meal suggestion,10,0.24935257,0.70619065,dinner ideas
clinc,i want to try a meal from ireland,meal suggestion,10,0.21850497,0.6610672,food recommendations
clinc,i want a meal from vietnam to be suggested to me,meal suggestion,10,0.24050403,0.69354767,dinner ideas
clinc,what are good thai dishes,meal suggestion,10,0.26208282,0.7239929,food recommendations
clinc,i would like thai food,meal suggestion,10,0.22051108,0.66409516,food recommendations
clinc,can you recommend thai food,meal suggestion,10,0.25029218,0.70752,food recommendations
clinc,i need a thai food suggestion,meal suggestion,10,0.23828197,0.6903362,food recommendations
clinc,thai food suggestions,meal suggestion,10,0.24884194,0.7054672,food recommendations
clinc,i need options or italian tonight,meal suggestion,10,0.16641766,0.576919,food recommendations
clinc,do you have any recommendations for korean,meal suggestion,148,0.22771466,0.6748551,food recommendations
clinc,do you have any ideas for a mexican meal,meal suggestion,118,0.24631667,0.70187855,dinner ideas
