task,comment,topic,pred_topic
clinc,how much is the pay offered for my work,income,payday/last paycheck
clinc,"alexa, buy a new television",order,online purchases
clinc,place my order alexa,order,online purchases
clinc,"siri, place my amazon order",order,online purchases
clinc,"alexa, buy my grocery list",order,online purchases
clinc,purchase grass seed from the store,order,shopping list edits
clinc,find inner tube and buy it for me,order,online purchases
clinc,can you order me some nacho chips,order,online purchases
clinc,i'd like to buy something,order,online purchases
clinc,"i need to buy something, please",order,online purchases
clinc,i'd like to buy a lamp online,order,online purchases
clinc,order all items on my shopping list,order,online purchases
clinc,get me an order of creatine powder,order,online purchases
clinc,place an order for my whole shopping list,order,online purchases
clinc,"order me some doritos, please",order,online purchases
clinc,place an order for my entire shopping list,order,online purchases
clinc,can you buy something,order,online purchases
clinc,make a purchase of doritos,order,online purchases
clinc,i'd like to you order everything that's on my shopping list,order,online purchases
clinc,please buy me something,order,online purchases
clinc,order my whole shopping list,order,online purchases
clinc,can you order some more eggs for me since i just ran out,order,shopping list edits
clinc,i've used the last can of tuna fish and need you to order a new case of it,order,online purchases
clinc,i've just run out of butter and need you to order me some more,order,online purchases
clinc,i'm out of milk so you will order me some more,order,online purchases
clinc,can you place an order for the olive oil i just finished,order,online purchases
clinc,please go on amazon so i can buy bluetooth speakers,order,online purchases
clinc,will you please go on amazon so i can buy speakers,order,online purchases
clinc,what is the price of bluetooth speakers on amazon,order,online purchases
clinc,please order some more pepsi,order,online purchases
clinc,i need to know traffic patterns heading to the george washington bridge from manhattan,traffic,traffic updates
clinc,"can you give me a traffic update for driving routes nearest ocean city, new jersey from philadelphia",traffic,traffic updates
clinc,"what will traffic be like nearest the george washington bridge, new york",traffic,traffic updates
clinc,"what traffic can i expect on the way to the newark, new jersey from philadelphia",traffic,traffic updates
clinc,can you tell me the traffic situation from philadelphia to the new jersey turnpike,traffic,traffic updates
clinc,"how is the traffic normally driving into downtown washington, dc, from baltimore at 4:00 pm",traffic,traffic updates
clinc,how is traffic nearest the ben franklin bridge philadelphia heading to the new jersey turnpike,traffic,traffic updates
clinc,i need to know what traffic is going to be like at 3:00 pm on the new jersey turnpike heading into camden from north jersey,traffic,traffic updates
clinc,"what kind of traffic can i expect driving to newark, new jersey on i-95 from philadelphia at noon",traffic,traffic updates
clinc,"i need to know what traffic looks like nearest the smithsonian institute in washington, dc for the next hour",traffic,traffic updates
clinc,please tell me how traffic from the new jersey turnpike into the lincoln tunnel looks currently,traffic,traffic updates
clinc,is there traffic on i-95 north to new york from philadelphia,traffic,traffic updates
clinc,"can you tell me what the traffic is usually like at 7:00 pm from philadelphia to ocean city, new jersey",traffic,traffic updates
clinc,will there be heavy traffic near downtown philadelphia from lincoln drive in the next two hours,traffic,traffic updates
clinc,what does post rush hour traffic generally look like heading into the lincoln tunnel in manhattan from new jersey,traffic,traffic updates
clinc,is traffic good or bad at 9:00 on the way to detroit,traffic,traffic updates
clinc,what kind of traffic is there at 9:00 on the route to detroit,traffic,traffic updates
clinc,how is the traffic at 9:00 on the way to detroit,traffic,traffic updates
clinc,what kind of traffic can i expect at 9:00 on the route to detroit,traffic,traffic updates
clinc,how bad is traffic at 9:00 going to detroit,traffic,traffic updates
clinc,is there traffic right now on my route to work,traffic,traffic updates
clinc,"going to work, will there be traffic",traffic,traffic updates
clinc,is there traffic on my work route,traffic,traffic updates
clinc,is there traffic expected,traffic,traffic updates
clinc,"on my way to work, is there traffic",traffic,traffic updates
clinc,on the way to work is there traffic,traffic,traffic updates
clinc,is there traffic on the way to work,traffic,traffic updates
clinc,will i encounter traffic,traffic,traffic updates
clinc,is there traffic on the way,traffic,traffic updates
clinc,whats the traffic for the drive to the nearest restaurant,traffic,traffic updates
clinc,"can i get some more checkbooks sent to me, please",order checks,ordering checks
clinc,could i get some more checkbooks sent to me,order checks,ordering checks
clinc,"can i get some more checkbooks mailed to me, please",order checks,ordering checks
clinc,can i get some more checkbooks sent to me,order checks,ordering checks
clinc,"could i get some more checkbooks sent to me, please",order checks,ordering checks
clinc,how do i order some checkbooks for my chase account,order checks,ordering checks
clinc,for checkbooks can i order them for my chase account,order checks,ordering checks
clinc,am i able to order more checkbooks for my chase account,order checks,ordering checks
clinc,for my chase account can i order some checkbooks,order checks,ordering checks
clinc,is there a way to order checkbooks for a chase account,order checks,ordering checks
clinc,can you overnight me a few checkbooks,order checks,ordering checks
clinc,send me more checkbooks please,order checks,ordering checks
clinc,please mail me more checkbooks,order checks,ordering checks
clinc,i need more checkbooks mailed as soon as possible,order checks,ordering checks
clinc,i'd like more checkbooks mailed to me,order checks,ordering checks
