task,comment,topic,pred_topic
clinc,what would you say my gas and phone bills are at,bill balance,monthly bills
clinc,i need to know the price of my car payment and insurance please,bill balance,bill payments
clinc,what price is my credit card and my water bill at,bill balance,monthly bills
clinc,how much is my water and sewer,bill balance,monthly bills
clinc,how much do i need to pay for my electricity and water bills,bill balance,monthly bills
clinc,what is the cost of my rent and water bills,bill balance,monthly bills
clinc,how much are my rent and cable,bill balance,monthly bills
clinc,how much does my water and electricity cost,bill balance,monthly bills
clinc,what do i owe this month on all my bills,bill balance,monthly bills
clinc,"i think all my bills are paid, but can you double check",bill balance,bill payments
clinc,"i think i owe about 100 left on my bills, am i forgetting anything",bill balance,bill payments
clinc,what are my bills this month,bill balance,monthly bills
clinc,what does my cable bill look like,bill balance,monthly bills
clinc,has my electricity bill increased this month how much,bill balance,monthly bills
clinc,how expensive is my internet,bill balance,monthly bills
clinc,how much will my monthly bill be,bill balance,monthly bills
clinc,what are my total bills this month,bill balance,monthly bills
clinc,what will i be paying for utilities this month,bill balance,monthly bills
clinc,how much is my telephone bill this month,bill balance,monthly bills
clinc,how much is due for my water bill,bill balance,monthly bills
clinc,how much do i have to pay this month,bill balance,monthly bills
clinc,tell me my water bill please,bill balance,monthly bills
clinc,is the phone bill the same as last month,bill balance,monthly bills
clinc,whens my insurance due and how much does it cost,bill balance,monthly bills
clinc,how much is the car bill this month,bill balance,monthly bills
clinc,what is the electricity bill,bill balance,monthly bills
clinc,can i share my location with david,share location,share location
clinc,please send my location to kevin and also to lucy,share location,share location
clinc,how do i share my location with kate and mike,share location,share location
clinc,can you let michael and julie know my location,share location,share location
clinc,please let lisa and chris know my location information,share location,share location
clinc,make my location available with david and kate,share location,share location
clinc,i need to give my location to macy and george,share location,share location
clinc,i'd like for this person to know my location,share location,share location
clinc,can you indicate my location to my friend,share location,share location
clinc,share my location with this person,share location,share location
clinc,send my location to this individual,share location,share location
clinc,what is my current location,share location,current location
clinc,share location with john,share location,share location
clinc,give ann and scott my location,share location,share location
clinc,could you inform ann and scott of my location,share location,share location
clinc,let ann and scott know where i am,share location,share location
clinc,will you make sure ann and scott know my location,share location,share location
clinc,tell ann and scott where i am,share location,share location
clinc,tell david my location,share location,share location
clinc,send david my location,share location,share location
clinc,tell my location to david,share location,share location
clinc,tell david where i am,share location,share location
clinc,share location with david,share location,share location
clinc,show allison how to get to me,share location,share location
clinc,send my location to sis,share location,share location
clinc,show cody where i am,share location,share location
clinc,share my location to susan,share location,share location
clinc,share my current location with kristen,share location,share location
clinc,send sarah my current location,share location,share location
clinc,please send my location to rob and mary,share location,share location
clinc,how do i get stuff with visa points,redeem rewards,redeeming rewards points
clinc,what are my mastercard points good for,redeem rewards,redeeming rewards points
clinc,how many points do i have to cash,redeem rewards,redeeming rewards points
clinc,where can i cash out my card points,redeem rewards,redeeming rewards points
clinc,what do i have to do to use my credit points acquired through purchases,redeem rewards,redeeming rewards points
clinc,how do i use my card reward points for my next flight,redeem rewards,redeeming rewards points
clinc,how do i go about getting cash for my card points accumulated,redeem rewards,redeeming rewards points
clinc,tell me how to get my points from credit card use cashed in,redeem rewards,redeeming rewards points
clinc,i want to use my card reward points,redeem rewards,redeeming rewards points
clinc,can i redeem my points by transferring them to someone as a gift,redeem rewards,redeeming rewards points
clinc,can i redeem my points on gas,redeem rewards,redeeming rewards points
clinc,can i redeem my points for flights,redeem rewards,redeeming rewards points
clinc,can i get cash back for my points,redeem rewards,redeeming rewards points
clinc,can i use my points to pay my credit card,redeem rewards,redeeming rewards points
clinc,what are the steps to get my rewards for my visa card,redeem rewards,redeeming rewards points
clinc,how can i cash out my rewards for a visa card,redeem rewards,redeeming rewards points
clinc,how can i claim my rewards for my visa card,redeem rewards,redeeming rewards points
clinc,how can i get my rewards for my master card,redeem rewards,redeeming rewards points
clinc,where would i get my rewards for my master card,redeem rewards,redeeming rewards points
clinc,let me cash my credit rewards,redeem rewards,redeeming rewards points
clinc,help me redeem my reward points,redeem rewards,redeeming rewards points
clinc,put in a request for cashing in credit points,redeem rewards,redeeming rewards points
clinc,i want to use my credit rewards now,redeem rewards,redeeming rewards points
clinc,i need to use my credit points,redeem rewards,redeeming rewards points
clinc,i need to redeem my visa points,redeem rewards,redeeming rewards points
